,label,description,x,y,z
445,AMR,Ad Mixed American,-1.635899185,-0.916724856,0.187574004
446,AMR,Ad Mixed American,-0.92784373,-1.302601879,-0.217971519
447,AMR,Ad Mixed American,-0.869294864,0.141362298,1.479188272
448,AMR,Ad Mixed American,-1.509938092,-0.875173372,1.676791355
449,AMR,Ad Mixed American,-1.464170248,-0.836872621,0.402482178
450,AMR,Ad Mixed American,-1.152131827,0.357770797,3.234384902
451,AMR,Ad Mixed American,-2.190535041,-0.998399965,0.913507423
452,AMR,Ad Mixed American,-1.464857691,-1.046849447,-0.22481853
453,AMR,Ad Mixed American,-0.706761291,-0.783358876,1.956465071
454,AMR,Ad Mixed American,-1.241524804,-0.79689892,0.810570479
455,AMR,Ad Mixed American,-0.576119471,0.697142086,1.304878138
456,AMR,Ad Mixed American,-1.791760529,-1.941849581,0.870295973
457,AMR,Ad Mixed American,-1.824660897,-1.266155991,-0.499096995
458,AMR,Ad Mixed American,-2.045656333,-1.207678053,-0.061221504
459,AMR,Ad Mixed American,0.419364993,-0.055487183,2.055916593
460,AMR,Ad Mixed American,-1.238104701,-1.073816178,0.955335593
461,AMR,Ad Mixed American,-1.205303298,-0.674994197,0.771083806
462,AMR,Ad Mixed American,-0.987871508,-1.659946983,1.520025344
463,AMR,Ad Mixed American,-0.90704301,-1.614132741,1.133684807
464,AMR,Ad Mixed American,-0.604100218,-1.998349165,0.786817977
465,AMR,Ad Mixed American,-1.416239438,-1.416325996,1.297778491
466,AMR,Ad Mixed American,-1.162481303,-0.642833996,0.903508129
467,AMR,Ad Mixed American,-1.205247963,-1.700614747,-0.777662825
468,AMR,Ad Mixed American,-1.922011222,-1.671515204,0.525253255
469,AMR,Ad Mixed American,-1.288057552,-1.063931185,0.020060559
470,AMR,Ad Mixed American,-0.659308926,-0.995014415,1.068858748
471,AMR,Ad Mixed American,-1.756313542,-0.511031848,0.002380078
472,AMR,Ad Mixed American,-1.729820539,-1.925548385,-0.422780926
473,AMR,Ad Mixed American,-1.841088006,-0.72564175,0.889707409
474,AMR,Ad Mixed American,-2.20518636,-1.68387669,0.415950304
475,AMR,Ad Mixed American,-1.802001412,-0.676262427,-0.172834231
476,AMR,Ad Mixed American,-1.331771121,-0.884482403,1.593228037
477,AMR,Ad Mixed American,-1.439371608,-0.821719091,0.803532312
478,AMR,Ad Mixed American,-1.502755628,0.770285984,1.378157271
479,AMR,Ad Mixed American,-2.398342389,-1.68055773,1.099776897
480,AMR,Ad Mixed American,-1.407619197,-1.865724761,-0.188189606
481,AMR,Ad Mixed American,-2.247058199,-0.262137279,1.671099862
482,AMR,Ad Mixed American,-1.148757477,-1.732901016,1.22898649
483,AMR,Ad Mixed American,-1.944821026,-0.534305166,0.436574995
484,AMR,Ad Mixed American,-0.650666903,-0.883180993,2.263056546
485,AMR,Ad Mixed American,-1.117994429,0.336103154,0.969944084
486,AMR,Ad Mixed American,-1.249011971,-0.235765101,1.294544644
487,AMR,Ad Mixed American,-1.67639759,-2.162126685,-0.377037772
488,AMR,Ad Mixed American,-1.782529692,-1.145066664,-0.489704592
489,AMR,Ad Mixed American,-1.359641593,-1.421863328,0.058022918
490,AMR,Ad Mixed American,-2.17448139,-1.280163838,-0.069517676
491,AMR,Ad Mixed American,-0.053744085,-0.493019703,1.233161959
492,AMR,Ad Mixed American,-2.094063117,-0.338056452,1.138545175
493,AMR,Ad Mixed American,-1.506403974,-1.468572827,-0.076884829
494,AMR,Ad Mixed American,-2.056568573,-0.96763353,-1.039380827
495,AMR,Ad Mixed American,-1.615117296,-1.63044285,-0.440795911
496,AMR,Ad Mixed American,-1.186947281,-1.269883028,0.073753242
497,AMR,Ad Mixed American,-1.117427963,0.149303054,-0.062105086
498,AMR,Ad Mixed American,-1.796813782,-0.168745343,1.084129072
499,AMR,Ad Mixed American,-1.585320828,-0.393098866,0.513117165
500,AMR,Ad Mixed American,-1.417122773,-0.241650489,0.0638587
501,EUR,European,-1.374819029,-1.801450206,0.13286538
502,EUR,European,-1.739745939,-2.322434153,-1.026799337
503,EUR,European,-1.149401838,-2.630939049,-1.552023422
504,EUR,European,-1.140998097,-2.153805148,-0.927713749
505,EUR,European,-1.474093485,-2.311475961,-0.57333108
506,EUR,European,-1.557637668,-2.201401922,-0.022311886
507,EUR,European,-2.033757046,-2.100298865,-1.138157956
508,EUR,European,-1.628784457,-2.588543028,-0.432509687
509,EUR,European,-1.889638366,-1.775624424,-0.063833104
510,EUR,European,-1.742614583,-2.67363046,-1.002408566
511,EUR,European,-2.139985207,-2.291876899,-0.907401319
512,EUR,European,-1.658976897,-2.719618279,-1.360734823
513,EUR,European,-1.836627664,-3.043957533,-0.752871101
514,EUR,European,-2.102800403,-2.56309435,-0.945251089
515,EUR,European,-1.912061732,-1.936739285,-0.115547755
516,EUR,European,-1.825914858,-2.288794583,-0.895171668
517,EUR,European,-1.398128927,-1.60988533,-0.699864852
518,EUR,European,-0.961835724,-2.061660764,0.053169974
519,EUR,European,-1.537265395,-2.207486605,-0.915176087
520,EUR,European,-1.829672094,-1.451263033,-1.206885323
521,EUR,European,-1.737459004,-2.343434907,-0.389782687
522,EUR,European,-1.51392342,-2.013220611,-0.120453553
523,EUR,European,-2.065788166,-1.978964077,-0.49177008
524,EUR,European,-1.806342678,-2.110605995,-1.198360207
525,AMR,Ad Mixed American,-2.353516708,-2.107929082,0.530825606
526,AMR,Ad Mixed American,0.431254469,-0.865744678,0.332245245
527,AMR,Ad Mixed American,-0.482154073,-0.206914397,2.166441555
528,AMR,Ad Mixed American,-2.259832268,0.658902835,1.547164049
529,AMR,Ad Mixed American,-1.462660892,-0.546138371,0.842281162
530,AMR,Ad Mixed American,-1.573821903,-0.52375877,2.270666284
531,AMR,Ad Mixed American,-1.615609265,1.524671954,1.3455569
532,AMR,Ad Mixed American,-1.966587375,-0.91293837,1.318125283
533,AMR,Ad Mixed American,-2.020546867,-0.237978492,1.349727352
534,SAS,South Asian,-0.523452326,-0.81499002,0.955964216
535,SAS,South Asian,-0.705513003,-0.651274698,0.815439201
536,SAS,South Asian,-1.565098538,-0.607508016,0.570938086
537,SAS,South Asian,-1.111135906,-0.470881808,-0.255659962
538,EAS,East Asian,-1.062913414,2.928838397,-0.665618694
539,EAS,East Asian,-0.766224661,3.043121673,-0.785575831
540,EAS,East Asian,-1.371309475,2.918458087,-0.876412159
541,EAS,East Asian,-1.496831487,3.490181816,-0.366877795
542,EAS,East Asian,-1.071587969,2.583034842,-0.045420961
543,EAS,East Asian,-1.205344128,3.605590096,-0.835890769
544,EUR,European,-2.260864019,-2.828399812,-0.018143434
545,EUR,European,-2.099790727,-2.339598869,-1.30812478
546,EUR,European,-1.044476257,-2.281059121,-1.118418937
547,EUR,European,-1.310766827,-2.104620242,-0.661587603
548,EUR,European,-1.666729883,-2.668517924,-0.622619033
549,EUR,European,-1.656461159,-2.264768538,-1.110222237
550,EUR,European,-2.092524219,-2.378583811,-1.701853701
551,EUR,European,-1.827188414,-2.121723808,-1.155224476
552,EUR,European,-1.325176296,-2.653524267,-0.990394399
553,EUR,European,-1.522902309,-2.120554777,-0.303151205
554,EUR,European,-1.448761246,-1.990734331,-0.751791111
555,EUR,European,-1.488567831,-2.101544286,-0.571362686
556,EUR,European,-2.202248717,-2.056086862,-0.665601072
557,EUR,European,-1.594382153,-2.200464019,-1.658083693
558,EUR,European,-1.625438836,-2.448745686,-0.149560669
559,EUR,European,-1.304467583,-1.979381223,0.289309076
560,EUR,European,-1.623663336,-2.149195162,-1.321402761
561,EUR,European,-1.809139302,-2.245428988,-0.995564115
562,EUR,European,-0.720205113,-2.463351915,-0.293918708
563,EUR,European,-2.073478796,-2.066121498,-1.143519922
564,EUR,European,-1.716149191,-2.496081551,-0.873499656
565,EUR,European,-1.565885405,-1.871701541,-1.249935952
566,EUR,European,-1.809901926,-2.427361448,-0.596161203
567,EUR,European,-1.913352336,-2.256687536,-0.544482369
568,EUR,European,-1.624903525,-2.032308112,-0.777037428
569,EUR,European,-1.797968753,-2.170879591,-0.502108672
570,EUR,European,-2.325179435,-1.883877113,-0.490559856
571,EUR,European,-2.152318758,-1.834440914,-0.547933443
572,EUR,European,-1.87376119,-1.968010093,-0.737270788
573,EUR,European,-1.400814778,-2.399009579,-0.957094812
574,EUR,European,-1.411900504,-1.906818118,-0.259840515
575,EUR,European,-1.81749036,-2.096496892,-1.056198955
576,EUR,European,-1.371355618,-2.147176518,-1.069215028
577,EUR,European,-1.937178813,-2.444926978,-0.742041623
578,EUR,European,-1.321161768,-2.125057909,0.050546943
579,EUR,European,-1.937863892,-2.695462749,-0.496615027
580,EUR,European,-1.536350212,-1.239834397,-0.314268642
581,EUR,European,-1.791560477,-2.316330017,-1.176165712
582,EUR,European,-0.970310491,-2.220235945,-1.211173536
583,EUR,European,-0.933668037,-2.158867083,-0.450500406
584,EUR,European,-1.850394314,-2.210847504,-0.314318938
585,EUR,European,-1.606346725,-2.392384111,-0.360308616
586,EUR,European,-0.799459092,-2.957387968,-0.262326787
587,EUR,European,-1.546820896,-2.40579356,-0.506950318
588,EUR,European,-1.765836817,-2.695023492,-0.716032252
589,EUR,European,-2.380594934,-2.474201229,-0.522630866
590,EUR,European,-2.042607014,-1.708400137,-0.065330315
591,EUR,European,-1.650803263,-2.487135014,-1.608929297
592,EUR,European,-1.890027987,-1.3151502,-0.45811828
593,EUR,European,-1.652847334,-2.198647999,-1.037408064
594,EUR,European,-1.540339227,-2.120530188,-0.225977542
595,EUR,European,-1.437137014,-1.803051598,-1.138054615
596,EUR,European,-1.158256603,-2.430808599,-0.137632042
597,EUR,European,-1.381591278,-2.04058333,-0.20168431
598,EUR,European,-1.788643496,-1.673815746,-0.721411569
599,EUR,European,-1.801182428,-1.503284051,0.112551374
600,EUR,European,-1.465874587,-1.706843919,-0.635617688
601,EUR,European,-1.571721974,-2.238335317,-1.131063934
602,EUR,European,-1.437372524,-1.992736524,-1.224772242
603,EUR,European,-1.75762952,-1.787878387,-1.681170741
604,EUR,European,-2.04325991,-2.237327056,-0.731566784
605,EUR,European,-2.196843758,-1.943646685,-0.519317705
606,EUR,European,-1.757359825,-2.024069227,-0.466791727
607,EUR,European,-1.410177912,-1.831227218,-1.181972663
608,EUR,European,-1.513799118,-2.164158105,-0.642416124
609,EUR,European,-1.821384695,-2.265503543,-0.952686758
610,EUR,European,-1.762622809,-2.124070459,0.051309195
611,EUR,European,-1.913676148,-2.07802663,-1.432612849
612,EUR,European,-1.201998704,-2.007691679,-0.147067709
613,EUR,European,-1.23757271,-1.374955133,-0.268473152
614,EUR,European,-2.130719792,-1.829068275,-1.410069247
615,EUR,European,-1.770776695,-2.403390494,-0.905748725
616,EUR,European,-1.883837543,-2.472051863,-0.794229574
617,EAS,East Asian,-0.467146811,2.740507234,-0.973370887
618,EAS,East Asian,-1.223717286,3.096148642,-0.991475509
619,EAS,East Asian,-1.679803033,2.724108762,-1.099582896
620,EAS,East Asian,-0.948912719,3.425748462,0.263075671
621,EAS,East Asian,-0.779258837,3.134274282,-0.793225405
622,EAS,East Asian,-1.826848229,2.820350949,-0.215727113
623,EAS,East Asian,-1.179101612,2.993823907,-0.275448905
624,EAS,East Asian,-0.445754,3.376751953,-0.209786142
625,EAS,East Asian,-1.098599817,3.351578023,-0.325968349
626,EAS,East Asian,-1.076618083,3.57477718,-0.524948381
627,EAS,East Asian,-0.638158394,3.389879585,-0.836519112
628,EAS,East Asian,-1.521279691,2.926031475,-1.161718969
629,EAS,East Asian,-1.184585522,2.893079725,-0.471361872
630,EAS,East Asian,-1.702186173,3.448640325,-0.096086697
631,EAS,East Asian,-0.84606446,3.368805136,-1.054343783
632,EAS,East Asian,-0.848702819,2.447097263,-0.228255335
633,EAS,East Asian,-0.565722837,3.594704976,-1.039985823
634,EAS,East Asian,-1.146760018,2.606616639,-0.48483368
635,EAS,East Asian,-1.391014946,3.304619289,-1.36024795
636,EAS,East Asian,-1.17899928,3.319577702,-0.554080247
637,EAS,East Asian,-0.833807159,3.075533152,-1.060961564
638,EAS,East Asian,-1.050979333,2.757934822,0.272294785
639,EAS,East Asian,-0.56990781,2.920952958,-0.626997879
640,EAS,East Asian,-1.031042283,2.890825727,-0.805355179
641,EAS,East Asian,-1.125936676,2.881573415,-0.460641758
642,EAS,East Asian,-1.534832202,3.201989054,-1.157756069
643,EAS,East Asian,-1.135379007,3.509103227,-0.592827507
644,EAS,East Asian,-1.294458262,2.749806676,0.032014357
645,EAS,East Asian,-1.22991799,3.450075868,-0.640388161
646,EAS,East Asian,-0.905879281,3.004864278,-0.164171406
647,EAS,East Asian,-1.035426887,2.813029911,0.00142808
648,EAS,East Asian,-1.013256722,3.061097655,-0.725993114
649,EAS,East Asian,-1.516429285,3.489768702,-0.937125989
650,EAS,East Asian,-1.262853396,3.078305301,-0.153463785
651,EAS,East Asian,-1.208072973,2.901838857,-0.727988735
652,EAS,East Asian,-1.421403231,2.708869689,0.091280791
653,EAS,East Asian,-0.813200857,3.537547398,-0.701622969
654,EAS,East Asian,-1.040314688,2.88131561,-1.442169361
655,EAS,East Asian,-1.377354146,2.523633256,-0.095442953
656,EAS,East Asian,-1.598440754,2.714425132,0.111081715
657,EAS,East Asian,-1.743802549,2.557697443,-0.316000411
658,EAS,East Asian,-1.018674289,3.607198907,-1.053053441
659,EAS,East Asian,-0.969408115,2.764592998,0.397541902
660,EAS,East Asian,-1.28936409,3.577724379,-0.725206543
661,EAS,East Asian,-1.214887613,3.085823604,-0.697727809
662,EAS,East Asian,-1.33287135,2.673769516,0.594961871
663,EAS,East Asian,-1.124194826,3.178758093,0.001743385
664,EAS,East Asian,-1.291420574,3.418257622,-1.070465833
665,EAS,East Asian,-1.699378104,3.439832737,-0.343673916
666,EAS,East Asian,-0.973241763,3.733659201,-0.912114097
667,EAS,East Asian,-1.622040671,3.629438069,0.220226192
668,EAS,East Asian,-1.260346891,2.647632665,0.380172684
669,EAS,East Asian,-1.195600025,2.714583575,-0.453342094
670,EAS,East Asian,-1.659064573,3.192075074,-0.717301324
671,EAS,East Asian,-1.264655246,3.042010428,-0.534070063
672,EAS,East Asian,-1.048422862,1.872618242,0.409084569
673,AFR,African,2.992619183,-0.284359849,-0.099141536
674,AFR,African,1.838683162,-0.42980367,0.795357375
675,AFR,African,2.79714961,-0.544197494,0.674222434
676,AFR,African,3.251453408,-0.741711377,0.50673065
677,AFR,African,3.323749697,0.284601715,-0.273672107
678,AFR,African,3.315939533,-0.380871755,0.685079492
679,AFR,African,4.233034523,-0.557460448,0.067906804
680,AFR,African,3.784690663,-0.267283917,-0.1297022
681,AMR,Ad Mixed American,-1.31833966,0.817527655,1.412809157
682,AMR,Ad Mixed American,-0.035738546,-0.544658072,2.256046004
683,AFR,African,3.618864952,-0.020431024,-0.800611368
684,AFR,African,4.591852383,-0.22547229,-0.774497898
685,AFR,African,2.789923945,-0.411221288,0.50473987
686,AFR,African,3.25461965,-0.874570676,-0.013892016
687,AFR,African,3.976984613,-0.033355429,-0.659007843
688,AMR,Ad Mixed American,-2.082605161,1.110973805,1.114526345
689,AMR,Ad Mixed American,-1.042243896,0.91685238,0.992448688
690,AMR,Ad Mixed American,-1.815701769,2.02351091,1.618732787
691,AMR,Ad Mixed American,-1.628241914,0.523672655,1.898160011
692,AMR,Ad Mixed American,-1.886562554,1.578192566,1.226984197
693,AMR,Ad Mixed American,-1.330893196,0.49845951,2.508475424
694,AMR,Ad Mixed American,-1.226139511,2.181697045,1.602293599
695,AMR,Ad Mixed American,-1.533676013,1.356300445,2.051742488
696,AMR,Ad Mixed American,-1.414197399,0.944633401,2.383844683
697,AMR,Ad Mixed American,-1.24905767,0.93643076,1.462864827
698,AMR,Ad Mixed American,-1.646859172,0.359772031,2.189962556
699,AMR,Ad Mixed American,-1.555023774,0.117998978,2.561419381
700,AMR,Ad Mixed American,-1.463765378,2.32830696,0.819161544
701,AMR,Ad Mixed American,-1.884615329,0.438058089,1.932696274
702,AMR,Ad Mixed American,-0.909626092,1.315420966,2.189065931
703,AMR,Ad Mixed American,-1.705301988,1.822838254,1.816553666
704,AMR,Ad Mixed American,-1.001425133,2.20707649,0.580536771
705,AMR,Ad Mixed American,-1.222839739,0.903703165,1.835690949
706,AMR,Ad Mixed American,-1.143286622,-0.640686816,1.410155688
707,AMR,Ad Mixed American,-0.739432055,1.723381815,2.521919151
708,AMR,Ad Mixed American,-1.453683629,1.402848081,1.266655011
709,AMR,Ad Mixed American,-1.0941869,2.310448507,1.519850456
710,AMR,Ad Mixed American,-1.254208581,1.041029946,1.498816543
711,AMR,Ad Mixed American,-1.601253871,1.11510472,1.619325751
712,AFR,African,4.047434559,-0.014695543,0.072412639
713,AFR,African,3.659887116,-0.380058907,-0.113581639
714,AMR,Ad Mixed American,-1.209494396,2.207398393,1.885042077
715,AMR,Ad Mixed American,-1.485628159,-0.197429399,0.945494647
716,AMR,Ad Mixed American,-2.034561186,0.750914503,1.470038226
717,AMR,Ad Mixed American,-1.997029391,2.302214567,0.986716896
718,AMR,Ad Mixed American,-2.06934994,1.04607017,1.543325561
719,AMR,Ad Mixed American,-1.402321612,0.32631404,1.829580499
720,AMR,Ad Mixed American,-0.848355941,1.176500109,2.152813416
721,AMR,Ad Mixed American,-1.651230432,1.727856138,1.609133534
722,AMR,Ad Mixed American,-1.903031534,0.785721083,1.603288504
723,AMR,Ad Mixed American,-1.916454086,1.583113753,1.374214895
724,AMR,Ad Mixed American,-2.095716242,0.349522114,1.346088243
725,AMR,Ad Mixed American,-1.698405659,1.079316423,1.018857968
726,AMR,Ad Mixed American,-1.063749063,1.846225165,1.60689482
727,AFR,African,3.431166023,-0.54447207,0.323852994
728,AFR,African,2.689548059,-1.208272115,0.122831681
729,AFR,African,1.046606806,-1.023582851,-0.087946855
730,AFR,African,3.305341733,-0.780112255,0.556212382
731,AFR,African,3.625006664,0.266024942,0.040665366
732,AMR,Ad Mixed American,-1.617404512,2.062502,1.27183313
733,AMR,Ad Mixed American,-1.285060425,1.451959053,0.983190679
734,AMR,Ad Mixed American,-1.994388572,1.093635601,1.462707239
735,AMR,Ad Mixed American,-1.821411375,1.224986358,1.318143518
736,AMR,Ad Mixed American,-1.640169639,1.309788713,1.367585892
737,AMR,Ad Mixed American,0.906015953,-0.672907299,0.929297176
738,AMR,Ad Mixed American,-1.653709227,1.096536292,1.494530152
739,AFR,African,3.730614072,-0.318180283,0.359916049
740,AFR,African,3.377678484,-0.285478384,-0.54352951
741,AFR,African,3.303150468,-0.100827638,-0.454856136
742,AFR,African,3.746004266,-0.041885975,-0.162965041
743,AFR,African,3.553817034,-0.343648203,0.77833694
744,EAS,East Asian,-1.345327304,3.382688011,-0.910582278
745,EAS,East Asian,-0.606926579,3.082018445,-0.323265769
746,EAS,East Asian,-0.935660944,3.741714615,-0.8821939
747,EAS,East Asian,-1.080978272,2.952523563,-0.234179586
748,EAS,East Asian,-1.983293103,2.687988018,-0.377938731
749,EAS,East Asian,-1.18692228,3.07933653,-0.468720987
750,EAS,East Asian,-0.685325582,2.928398833,-1.205122113
751,EAS,East Asian,-1.439352725,2.857380312,-0.472992466
752,EAS,East Asian,-1.080391347,2.540894017,0.457843478
753,EAS,East Asian,-0.980043962,2.745013136,-0.705810677
754,EAS,East Asian,-1.503323705,2.735294001,-0.42473356
755,EAS,East Asian,-1.175749922,2.78698396,0.37039769
756,EAS,East Asian,-0.750964414,2.876105847,-0.127021776
757,EAS,East Asian,-0.970635928,3.162715832,-0.426876374
758,EAS,East Asian,-1.139417719,2.398072512,-0.527000112
759,EAS,East Asian,-1.283270701,3.277214588,-0.280892211
760,EAS,East Asian,-0.427502513,3.377205451,-0.9759782
761,AFR,African,4.025748243,-0.148363643,0.509599413
762,AFR,African,3.728076929,-0.5155396,-0.03811229
763,AFR,African,3.372726664,-0.945891439,0.297449978
764,AFR,African,3.076678374,-0.187595739,-0.05650823
765,EAS,East Asian,-0.998067133,2.979493542,-0.121377914
766,EAS,East Asian,-1.786069149,2.363424616,0.501172781
767,EAS,East Asian,-0.644623736,3.698286938,-0.196155384
768,EAS,East Asian,-1.324318223,2.880322184,0.034691265
769,EAS,East Asian,-0.854074429,2.278497123,-0.500570544
770,EAS,East Asian,-1.38058551,2.480148975,-1.116377821
771,EAS,East Asian,-1.329992473,2.579993925,-0.768096874
772,EAS,East Asian,-1.182600266,2.570752591,0.796021747
773,EAS,East Asian,-1.828397605,3.492094816,-0.329874486
774,EAS,East Asian,-1.005540175,3.441491663,-0.848265169
775,EAS,East Asian,-0.639282732,3.211362376,-0.616693238
776,EAS,East Asian,-0.732026816,2.96743926,-0.095146461
777,EAS,East Asian,-0.839804363,3.063008507,-0.971135546
778,EAS,East Asian,-1.728776135,3.496446713,-0.729623346
779,EAS,East Asian,-0.795950348,3.025712086,-0.905104578
780,EAS,East Asian,-0.895941508,3.277678208,-0.307202578
781,EAS,East Asian,-1.370890383,3.639137904,-0.159921939
782,EAS,East Asian,-0.989334017,3.064183236,-0.518952151
783,EAS,East Asian,-0.843601843,3.025465627,-0.571136386
784,EAS,East Asian,-1.301958606,2.825043752,-0.561508665
785,EAS,East Asian,-1.195686776,3.286700319,-0.354161015
786,AMR,Ad Mixed American,-1.329909205,0.449631795,1.299526708
787,AMR,Ad Mixed American,-1.465321017,0.079864962,1.340352241
788,AFR,African,3.732868584,-0.008276437,0.234202153
789,AMR,Ad Mixed American,-1.70841535,1.592488904,1.93657721
790,AMR,Ad Mixed American,-1.026463491,1.269127505,2.208130753
791,AMR,Ad Mixed American,-1.906952652,1.608395797,1.318236129
792,AFR,African,3.985351794,0.03336254,-0.580583512
793,AFR,African,2.537772739,-0.684177131,-0.095234757
794,AFR,African,3.526735677,-0.206266454,0.19467948
795,EAS,East Asian,-0.873972223,2.391888522,-0.632824821
796,EAS,East Asian,-0.951395665,3.257036013,-1.577377937
797,EAS,East Asian,-0.433089496,2.008802831,-0.542196699
798,EAS,East Asian,-1.3082722,3.592745756,-1.01474326
799,EAS,East Asian,-0.941162431,2.532946396,-0.00153216
800,EAS,East Asian,-1.278777793,2.860379943,-0.111638756
801,EAS,East Asian,-1.251653938,2.980610515,-0.958067522
802,EAS,East Asian,-0.921064249,3.116004437,-0.979990437
803,EAS,East Asian,-1.347964797,3.534826097,-0.423427856
804,EAS,East Asian,-0.991962509,3.391192243,-0.224630651
805,EAS,East Asian,-0.872872994,3.37276982,-0.770310415
806,EAS,East Asian,-1.642891071,3.023879597,-0.623732346
807,EAS,East Asian,-1.10128463,3.141963463,-0.792788917
808,EAS,East Asian,-1.23872535,3.545774854,0.11620717
809,EAS,East Asian,-1.363375539,3.742395224,-0.621070804
810,EAS,East Asian,-1.274094793,2.507130684,-0.27546952
811,EAS,East Asian,-1.301599826,2.93175599,-0.449980177
812,AFR,African,3.847586583,-0.18154285,-0.798505207
813,AFR,African,3.900743711,0.030297119,-0.423369495
814,AMR,Ad Mixed American,-1.697931012,1.549629176,1.747526422
815,AMR,Ad Mixed American,-0.876854613,2.079922598,1.596509138
816,AMR,Ad Mixed American,-1.685589867,2.37924821,0.875985982
817,EAS,East Asian,-0.734812474,3.162955448,-0.254538736
818,EAS,East Asian,-0.989659119,3.005016542,-0.392827937
819,EAS,East Asian,-0.867647886,3.543367999,-0.597648504
820,EAS,East Asian,-1.066040923,2.418535604,-0.272007041
821,EAS,East Asian,-0.93667237,3.344496193,-0.651018913
822,EAS,East Asian,-1.333767732,2.836762416,-0.642063429
823,EAS,East Asian,-0.810308363,3.538306638,-0.575281907
824,EAS,East Asian,-0.733544807,3.225564986,-0.632866747
825,EAS,East Asian,-0.978988346,2.846491828,-0.563027051
826,EAS,East Asian,-1.369977688,2.958217732,-1.047940041
827,EAS,East Asian,-1.156412817,2.878032948,-0.229365404
828,EAS,East Asian,-0.749675644,3.263864885,-0.275261601
829,EAS,East Asian,-0.808552706,3.252675095,-0.519322383
830,EAS,East Asian,-0.864122094,3.58177773,-0.871119229
831,EAS,East Asian,-1.239424316,3.316955337,-1.062133184
832,EAS,East Asian,-1.176077909,2.599948882,-0.215095828
833,EAS,East Asian,-1.148055296,3.180270926,-0.295452047
834,EAS,East Asian,-1.371919045,2.56031878,-0.839650471
835,EAS,East Asian,-1.518369201,2.919872041,-0.333927698
836,EAS,East Asian,-0.8886358,3.508247102,-0.141509612
837,EUR,European,-2.423622201,-2.522084692,-1.493366201
838,EUR,European,-1.521809209,-2.356399225,-0.909579598
839,EUR,European,-2.116913685,-1.752647329,0.179875995
840,EUR,European,-2.047169141,-1.905547345,-0.67730579
841,EUR,European,-1.896219199,-2.331662806,-0.627094424
842,EUR,European,-1.971105568,-2.709715118,-1.18973287
843,EUR,European,-1.499581842,-2.429057588,-0.324785732
844,EUR,European,-2.455380284,-2.40410248,-1.131606036
845,EUR,European,-1.958404997,-2.341158124,-0.804652064
846,EUR,European,-1.623198299,-2.230345727,-0.730501095
847,EUR,European,-1.578851621,-2.23028646,-0.685811786
848,EUR,European,-1.183140707,-2.324350313,-1.089082038
849,EUR,European,-1.67953561,-2.025103953,-1.42964133
850,EUR,European,-1.885856649,-2.164239192,-0.606807821
851,EAS,East Asian,-1.494036023,3.23950216,-1.053417036
852,AMR,Ad Mixed American,-2.148888744,0.100723612,1.188278768
853,AMR,Ad Mixed American,-1.619155544,0.602904237,1.189803363
854,AFR,African,3.1035692,0.00718072,0.041477877
855,AFR,African,3.379418965,-0.091456122,0.157638075
856,AMR,Ad Mixed American,-1.624343283,1.44695453,2.158846103
857,AMR,Ad Mixed American,-1.845604223,1.488337584,1.804064242
858,AMR,Ad Mixed American,-1.63113396,1.618796791,2.338409015
859,AMR,Ad Mixed American,-1.732241418,1.67630912,2.369179222
860,AMR,Ad Mixed American,-1.818843892,0.885552693,2.611511666
861,AMR,Ad Mixed American,-1.575622876,1.672248375,1.478253025
862,AMR,Ad Mixed American,-1.05642094,1.895924952,1.496585899
863,AMR,Ad Mixed American,-0.595136002,0.295284667,2.456467904
864,AMR,Ad Mixed American,-1.48960715,1.773250156,1.20526588
865,AMR,Ad Mixed American,-2.178054817,0.239561762,1.621361809
866,AMR,Ad Mixed American,-1.81567577,1.666464753,2.401873025
867,AFR,African,4.087974299,-0.45043729,0.259545619
868,AFR,African,2.399588198,-0.761271463,1.234888774
869,AFR,African,2.773117428,-0.185001288,0.63630837
870,AFR,African,3.205412682,-0.460581441,0.271707108
871,AMR,Ad Mixed American,-1.780888797,0.947439457,1.960514221
872,AMR,Ad Mixed American,-1.729970054,1.150709816,2.379728649
873,AMR,Ad Mixed American,-1.774840245,1.645352033,2.008001472
874,AMR,Ad Mixed American,-2.409830049,1.375122823,2.037151944
875,AMR,Ad Mixed American,-0.763583137,0.803231121,1.74214686
876,AMR,Ad Mixed American,-1.597394996,1.541825842,1.774974139
877,AMR,Ad Mixed American,-1.837168884,0.533667732,1.370598458
878,AMR,Ad Mixed American,-1.780663408,1.666167481,1.289605468
879,AFR,African,3.25151391,-0.498049203,0.065178721
880,AFR,African,3.309778775,-0.116455867,-0.080900793
881,AFR,African,3.657525928,-0.371515948,-0.158522202
882,AMR,Ad Mixed American,-1.887612186,1.284838536,1.916111768
883,AFR,African,3.339202714,0.197710976,-0.523555963
884,AFR,African,3.193661929,-0.315482595,0.865883991
885,AFR,African,4.074831314,-0.509591274,0.078193678
886,AFR,African,3.810234713,-0.27216653,-0.112448242
887,AFR,African,3.044037033,0.400549316,0.1677124
888,AFR,African,3.797040954,-0.441479493,-0.287438277
889,AFR,African,4.4752464,0.074439389,-0.346948408
890,AFR,African,2.639554703,-0.518455024,0.500669842
891,AFR,African,3.676876401,-0.554131276,-0.076598265
892,AFR,African,2.566258703,-1.429808703,0.215825279
893,AFR,African,3.709583203,-0.414560341,-0.086736642
